PID: 0 | Name: System Idle Process
PID: 11240 | Name: Code.exe | User: LAPTOP-D324J65T\kr716 | CPU: 0.0% | Memory: 0.62%
PID: 11296 | Name: SystemSettings.exe | User: LAPTOP-D324J65T\kr716 | CPU: 0.0% | Memory: 0.02%
PID: 11356 | Name: msedgewebview2.exe | User: LAPTOP-D324J65T\kr716 | CPU: 0.0% | Memory: 0.02%
PID: 11572 | Name: msedgewebview2.exe | User: LAPTOP-D324J65T\kr716 | CPU: 0.0% | Memory: 0.12%
PID: 11716 | Name: unsecapp.exe | User: None | CPU: 0.0% | Memory: 0.06%
PID: 11968 | Name: msedgewebview2.exe | User: LAPTOP-D324J65T\kr716 | CPU: 0.0% | Memory: 0.68%
PID: 12004 | Name: SecurityHealthSystray.exe | User: LAPTOP-D324J65T\kr716 | CPU: 0.0% | Memory: 0.08%
PID: 12012 | Name: Code.exe | User: LAPTOP-D324J65T\kr716 | CPU: 0.2% | Memory: 0.58%
PID: 12052 | Name: UserOOBEBroker.exe | User: LAPTOP-D324J65T\kr716 | CPU: 0.0% | Memory: 0.07%
PID: 12092 | Name: msedgewebview2.exe | User: LAPTOP-D324J65T\kr716 | CPU: 0.0% | Memory: 0.06%
PID: 12100 | Name: ctfmon.exe | User: LAPTOP-D324J65T\kr716 | CPU: 0.0% | Memory: 0.18%
PID: 12112 | Name: AsusOLEDShifter.exe | User: LAPTOP-D324J65T\kr716 | CPU: 0.0% | Memory: 0.08%
PID: 12116 | Name: TabTip.exe | User: LAPTOP-D324J65T\kr716 | CPU: 0.0% | Memory: 0.40%
PID: 12124 | Name: msedgewebview2.exe | User: LAPTOP-D324J65T\kr716 | CPU: 0.0% | Memory: 0.43%
PID: 12240 | Name: NisSrv.exe | User: None | CPU: 0.0% | Memory: 0.08%
PID: 12464 | Name: msedgewebview2.exe | User: LAPTOP-D324J65T\kr716 | CPU: 0.0% | Memory: 0.69%
PID: 12476 | Name: PhoneExperienceHost.exe | User: LAPTOP-D324J65T\kr716 | CPU: 0.0% | Memory: 1.25%
PID: 12796 | Name: Code.exe | User: LAPTOP-D324J65T\kr716 | CPU: 13.3% | Memory: 0.74%
PID: 13120 | Name: AsusSystemAnalysis.exe | User: LAPTOP-D324J65T\kr716 | CPU: 0.0% | Memory: 0.07%
PID: 13140 | Name: WmiPrvSE.exe | User: None | CPU: 0.8% | Memory: 0.09%
PID: 13228 | Name: chrome.exe | User: LAPTOP-D324J65T\kr716 | CPU: 0.0% | Memory: 0.94%
PID: 13612 | Name: Code.exe | User: LAPTOP-D324J65T\kr716 | CPU: 24.5% | Memory: 1.77%
PID: 13716 | Name: Code.exe | User: LAPTOP-D324J65T\kr716 | CPU: 0.5% | Memory: 2.91%
PID: 13804 | Name: svchost.exe | User: None | CPU: 0.0% | Memory: 0.06%
PID: 13932 | Name: svchost.exe | User: None | CPU: 0.0% | Memory: 0.12%
PID: 13948 | Name: AsusSoftwareManagerAgent.exe | User: LAPTOP-D324J65T\kr716 | CPU: 0.0% | Memory: 0.31%
PID: 13976 | Name: Code.exe | User: LAPTOP-D324J65T\kr716 | CPU: 0.0% | Memory: 0.19%
PID: 14112 | Name: python.exe | User: LAPTOP-D324J65T\kr716 | CPU: 0.0% | Memory: 0.02%
PID: 14124 | Name: Code.exe | User: LAPTOP-D324J65T\kr716 | CPU: 14.9% | Memory: 1.30%
PID: 14176 | Name: Code.exe | User: LAPTOP-D324J65T\kr716 | CPU: 0.0% | Memory: 0.30%
PID: 14576 | Name: msedgewebview2.exe | User: LAPTOP-D324J65T\kr716 | CPU: 0.0% | Memory: 0.03%
PID: 14588 | Name: conhost.exe | User: LAPTOP-D324J65T\kr716 | CPU: 0.2% | Memory: 0.05%
PID: 14604 | Name: OneDrive.exe | User: LAPTOP-D324J65T\kr716 | CPU: 0.0% | Memory: 0.89%
PID: 14648 | Name: servicehost.exe | User: None | CPU: 0.3% | Memory: 0.27%
PID: 14680 | Name: cmd.exe | User: LAPTOP-D324J65T\kr716 | CPU: 0.0% | Memory: 0.04%
PID: 14736 | Name: conhost.exe | User: LAPTOP-D324J65T\kr716 | CPU: 0.0% | Memory: 0.05%
PID: 14764 | Name: conhost.exe | User: LAPTOP-D324J65T\kr716 | CPU: 0.0% | Memory: 0.05%
PID: 14780 | Name: cmd.exe | User: LAPTOP-D324J65T\kr716 | CPU: 0.0% | Memory: 0.04%
PID: 14832 | Name: cmd.exe | User: LAPTOP-D324J65T\kr716 | CPU: 0.0% | Memory: 0.04%
PID: 14844 | Name: WmiPrvSE.exe | User: None | CPU: 0.0% | Memory: 0.12%
PID: 15024 | Name: CrossDeviceService.exe | User: LAPTOP-D324J65T\kr716 | CPU: 0.0% | Memory: 0.71%
PID: 15060 | Name: msedgewebview2.exe | User: LAPTOP-D324J65T\kr716 | CPU: 0.0% | Memory: 0.07%
PID: 15200 | Name: chrome.exe | User: LAPTOP-D324J65T\kr716 | CPU: 0.0% | Memory: 1.25%
PID: 15272 | Name: Code.exe | User: LAPTOP-D324J65T\kr716 | CPU: 0.0% | Memory: 2.31%
PID: 15420 | Name: msedgewebview2.exe | User: LAPTOP-D324J65T\kr716 | CPU: 0.0% | Memory: 0.06%
PID: 15536 | Name: Copilot.exe | User: LAPTOP-D324J65T\kr716 | CPU: 0.0% | Memory: 0.93%
PID: 15864 | Name: svchost.exe | User: None | CPU: 0.0% | Memory: 0.10%
PID: 16020 | Name: msedgewebview2.exe | User: LAPTOP-D324J65T\kr716 | CPU: 0.0% | Memory: 0.03%
PID: 16028 | Name: ms-teams.exe | User: LAPTOP-D324J65T\kr716 | CPU: 0.0% | Memory: 0.11%
PID: 16040 | Name: msedgewebview2.exe | User: LAPTOP-D324J65T\kr716 | CPU: 0.0% | Memory: 0.12%
PID: 16260 | Name: RuntimeBroker.exe | User: LAPTOP-D324J65T\kr716 | CPU: 0.0% | Memory: 0.07%
PID: 16344 | Name: msedgewebview2.exe | User: LAPTOP-D324J65T\kr716 | CPU: 0.0% | Memory: 0.27%
PID: 16532 | Name: msedgewebview2.exe | User: LAPTOP-D324J65T\kr716 | CPU: 0.0% | Memory: 0.35%
PID: 16724 | Name: AsusOSD.exe | User: LAPTOP-D324J65T\kr716 | CPU: 0.0% | Memory: 0.06%
PID: 16956 | Name: ms-teams.exe | User: LAPTOP-D324J65T\kr716 | CPU: 0.0% | Memory: 0.17%
PID: 17352 | Name: svchost.exe | User: None | CPU: 0.0% | Memory: 0.09%
PID: 17624 | Name: RuntimeBroker.exe | User: LAPTOP-D324J65T\kr716 | CPU: 0.0% | Memory: 0.09%
PID: 17680 | Name: ApplicationFrameHost.exe | User: LAPTOP-D324J65T\kr716 | CPU: 0.0% | Memory: 0.55%
PID: 17792 | Name: YourPhoneAppProxy.exe | User: LAPTOP-D324J65T\kr716 | CPU: 0.0% | Memory: 0.61%
PID: 17888 | Name: WidgetService.exe | User: LAPTOP-D324J65T\kr716 | CPU: 0.0% | Memory: 0.20%
PID: 17896 | Name: RuntimeBroker.exe | User: LAPTOP-D324J65T\kr716 | CPU: 0.0% | Memory: 0.13%
PID: 18084 | Name: msedgewebview2.exe | User: LAPTOP-D324J65T\kr716 | CPU: 0.0% | Memory: 0.06%
PID: 18204 | Name: msedgewebview2.exe | User: LAPTOP-D324J65T\kr716 | CPU: 0.0% | Memory: 0.06%
PID: 18248 | Name: msedgewebview2.exe | User: LAPTOP-D324J65T\kr716 | CPU: 0.0% | Memory: 0.00%
PID: 18276 | Name: RtkAudUService64.exe | User: LAPTOP-D324J65T\kr716 | CPU: 0.0% | Memory: 0.03%
